,precision,recall,f1-score,support,category,accuracy,Model
0,0.4247521778311805,0.0662947161142107,0.11468894476437667,21329.0,Shopping,0.43510991617902894,HAVANA-GAT
1,0.475960529078312,0.10542224702380952,0.1726120226900674,21504.0,Shopping,0.4326743634350783,HAVANA-GAT
2,0.44677197802197804,0.060697956517682186,0.10687587283331965,21434.0,Shopping,0.4247772681743898,HAVANA-GAT
3,0.45422149122807015,0.07732512016426338,0.13215296885592376,21429.0,Shopping,0.4337814328641468,HAVANA-GAT
4,0.4615097159940209,0.1151246795618737,0.1842802253142836,21455.0,Shopping,0.434122013453955,HAVANA-GAT
5,0.34285714285714286,0.0018972332015810276,0.0037735849056603774,6325.0,Community,0.43510991617902894,HAVANA-GAT
6,0.19047619047619047,0.000642570281124498,0.001280819724623759,6225.0,Community,0.4326743634350783,HAVANA-GAT
7,0.725925925925926,0.01583710407239819,0.030997944013917443,6188.0,Community,0.4247772681743898,HAVANA-GAT
8,0.7402597402597403,0.008816705336426913,0.01742586365025986,6465.0,Community,0.4337814328641468,HAVANA-GAT
9,0.631578947368421,0.0019065776930409914,0.0038016790749247583,6294.0,Community,0.434122013453955,HAVANA-GAT
10,0.3865496446263192,0.918764997600384,0.5441573576646486,31255.0,Food,0.43510991617902894,HAVANA-GAT
11,0.38325809293107244,0.8960324355632783,0.5368783318712463,31077.0,Food,0.4326743634350783,HAVANA-GAT
12,0.3751882908214501,0.9494901362813304,0.5378476377279721,31479.0,Food,0.4247772681743898,HAVANA-GAT
13,0.386794006257204,0.9011508951406649,0.5412650255386151,31280.0,Food,0.4337814328641468,HAVANA-GAT
14,0.38210233008924605,0.914173456571447,0.5389405733814315,31051.0,Food,0.434122013453955,HAVANA-GAT
15,0.6452384114756275,0.4090602896598181,0.500695696985313,11876.0,Entertainment,0.43510991617902894,HAVANA-GAT
16,0.5847070758305859,0.39599793885262796,0.47219662058371736,11644.0,Entertainment,0.4326743634350783,HAVANA-GAT
17,0.678455492909619,0.3385336743393009,0.4516862878917136,11730.0,Entertainment,0.4247772681743898,HAVANA-GAT
18,0.6027597038366614,0.46299009047824213,0.5237097324431015,11605.0,Entertainment,0.4337814328641468,HAVANA-GAT
19,0.5738684884713919,0.4057620978176486,0.47539161192521473,11593.0,Entertainment,0.434122013453955,HAVANA-GAT
20,0.6440810841079628,0.49680373185901866,0.560936356986101,11576.0,Travel,0.43510991617902894,HAVANA-GAT
21,0.6661985018726592,0.4890034364261168,0.5640110978993262,11640.0,Travel,0.4326743634350783,HAVANA-GAT
22,0.8508547848300255,0.37176955439168885,0.5174474187380497,11647.0,Travel,0.4247772681743898,HAVANA-GAT
23,0.627563576702215,0.4598145285935085,0.5307497893850042,11646.0,Travel,0.4337814328641468,HAVANA-GAT
24,0.8120805369127517,0.4224087773252431,0.555743889769807,12031.0,Travel,0.434122013453955,HAVANA-GAT
25,0.7634408602150538,0.0559143172153095,0.10419724097446434,6349.0,Outdoors,0.43510991617902894,HAVANA-GAT
26,0.7272727272727273,0.03711148909850008,0.07061939090775342,6467.0,Outdoors,0.4326743634350783,HAVANA-GAT
27,0.608355091383812,0.03752617168626188,0.07069174757281553,6209.0,Outdoors,0.4247772681743898,HAVANA-GAT
28,0.6346555323590815,0.048484848484848485,0.09008742035857165,6270.0,Outdoors,0.4337814328641468,HAVANA-GAT
29,0.7388235294117647,0.04920858799561197,0.0922715251248898,6381.0,Outdoors,0.434122013453955,HAVANA-GAT
30,0.6,0.026405867970660146,0.05058548009367682,6135.0,Nightlife,0.43510991617902894,HAVANA-GAT
31,0.5844961240310077,0.059955470737913484,0.10875522861676042,6288.0,Nightlife,0.4326743634350783,HAVANA-GAT
32,0.5760197775030902,0.07567392010392984,0.13377350366011195,6158.0,Nightlife,0.4247772681743898,HAVANA-GAT
33,0.6540880503144654,0.033821138211382114,0.06431663574520717,6150.0,Nightlife,0.4337814328641468,HAVANA-GAT
34,0.6788079470198676,0.03395726354149412,0.06467897144660041,6037.0,Nightlife,0.434122013453955,HAVANA-GAT
