Shopping,Community,Food,Entertainment,Travel,Outdoors,Nightlife,accuracy,macro avg,weighted avg
0.47018287834614364,0.3834625322997416,0.442386283945542,0.30072581518795366,0.33878694748259963,0.19629225736095965,0.15211640211640212,0.40443622345882424,0.32627901667704895,0.38714555482671603
0.44826101001399804,0.4110203612101691,0.4530044822643398,0.301523656776263,0.33416274997696066,0.20896628380881807,0.1638136511375948,0.4048314308468277,0.3315360278840204,0.38981085248590674
0.4675851919514856,0.3890469866565484,0.44788598574821853,0.3067552602436323,0.3427935447968837,0.2151986183074266,0.1710758377425044,0.40736847060300324,0.3343344893495285,0.39232983816311356
0.46794743178170145,0.3941717791411043,0.44576923076923075,0.3130718954248366,0.32944128148219626,0.21874444246843322,0.1717171717171717,0.4073636076947335,0.33440903325495347,0.39221938174918985
0.4730034900431123,0.39637064197377414,0.45003594536304814,0.299190425906371,0.3537985061031153,0.2082122093023256,0.15700267618198038,0.4107920619585359,0.3339448421248181,0.3946725352281244
