Shopping,Community,Food,Entertainment,Travel,Outdoors,Nightlife,macro avg,weighted avg
0.5698183729486656,0.34032794404311434,0.48152242577384713,0.24185398152988324,0.31580721267273343,0.13106796116504854,0.0932180491758984,0.31051656390131294,0.40443622345882424
0.48452048417132215,0.4102652428522218,0.5286214953271028,0.23525205577404362,0.2996694214876033,0.1378299120234604,0.10564561207378424,0.31454346052993404,0.4048314308468277
0.5365086759054385,0.36035613870665417,0.5027462272703034,0.24754244861483468,0.3136456211812627,0.14780545670225387,0.10880538418395962,0.31677285036638664,0.40736847060300324
0.5439015858208955,0.36273817925194074,0.49710486811065835,0.26357300073367573,0.287858347386172,0.14876632801161102,0.10867148415786548,0.3160876847818313,0.4073636076947335
0.5396732447151139,0.3714185883997205,0.5083644632126035,0.23545706371191136,0.3290410030498136,0.13931436907366884,0.09846153846153846,0.31739003866062426,0.4107920619585359
