Shopping,Community,Food,Entertainment,Travel,Outdoors,Nightlife,macro avg,weighted avg
0.40020508613617717,0.4391182127533659,0.4091336046875699,0.3974799541809851,0.36537336712809515,0.3907380607814761,0.41317365269461076,0.40217456262318285,0.4048003092393162
0.41705069124423966,0.41177826437708887,0.39631354751383413,0.41977671451355664,0.37762966048739843,0.4318529862174579,0.36451301832208294,0.4027021260965227,0.40475980411432805
0.4143544542878985,0.42270166277312077,0.4038206193515227,0.4032023289665211,0.37791411042944784,0.39555555555555555,0.4,0.4025069616234381,0.4059783543637397
0.4106073943661972,0.43157010915197314,0.4040439253965487,0.3854613733905579,0.38506654635686893,0.41302887844190733,0.4089958158995816,0.40553914900051924,0.40700382764715554
0.42099492942305056,0.42491672218520987,0.40371469108732105,0.41023166023166024,0.3825847123719464,0.4119338605319914,0.3872387238723872,0.40594504281479526,0.4094578828346836
