,precision,recall,f1-score,support,category,accuracy,Model
0,0.45018769852728846,0.09032968306390869,0.1504681015346009,51777.0,Shopping,0.47191549681461975,HAVANA
1,0.48534201954397393,0.08101285486815021,0.13884913635304688,51498.0,Shopping,0.4818823946327752,HAVANA
2,0.49696610922006806,0.06524822695035461,0.11535158531139432,51465.0,Shopping,0.4761801209719638,HAVANA
3,0.3854810996563574,0.08685132493273716,0.1417626336824479,51663.0,Shopping,0.47560597457302906,HAVANA
4,0.42696386063622593,0.03811750159386411,0.06998687524387216,51761.0,Shopping,0.4715748694219935,HAVANA
5,0.5810536980749746,0.05091441761363636,0.09362501020324872,22528.0,Community,0.47191549681461975,HAVANA
6,0.6033125169698615,0.09920085718112416,0.17038570661759067,22399.0,Community,0.4818823946327752,HAVANA
7,0.7056705670567057,0.03458162410127476,0.065932217643596,22671.0,Community,0.4761801209719638,HAVANA
8,0.5701010101010101,0.0627111111111111,0.112992992992993,22500.0,Community,0.47560597457302906,HAVANA
9,0.6026172997127354,0.0854414626419876,0.14966309948474038,22097.0,Community,0.4715748694219935,HAVANA
10,0.43538345958206326,0.9426842661472471,0.5956588771739166,96518.0,Food,0.47191549681461975,HAVANA
11,0.4425540761368801,0.9475879917184264,0.6033324764861355,96600.0,Food,0.4818823946327752,HAVANA
12,0.43342701563323377,0.9701299507511485,0.5991641798674701,96652.0,Food,0.4761801209719638,HAVANA
13,0.4417395589503511,0.9288734145734892,0.5987396010406474,96504.0,Food,0.47560597457302906,HAVANA
14,0.43600594437760953,0.9537559727138567,0.5984381475341898,96899.0,Food,0.4715748694219935,HAVANA
15,0.8211260587942202,0.31475910805519747,0.455075765420593,20943.0,Entertainment,0.47191549681461975,HAVANA
16,0.7281744083276048,0.3521896076755011,0.4747574991196338,21054.0,Entertainment,0.4818823946327752,HAVANA
17,0.860144539614561,0.308797386248979,0.4544458193388722,20813.0,Entertainment,0.4761801209719638,HAVANA
18,0.7536326176534375,0.33271099621810524,0.46162531965062603,20889.0,Entertainment,0.47560597457302906,HAVANA
19,0.682422293676313,0.3059292715740919,0.42246698958264217,20812.0,Entertainment,0.4715748694219935,HAVANA
20,0.6878426071938124,0.44294003868471954,0.5388710768597229,20680.0,Travel,0.47191549681461975,HAVANA
21,0.7837452047461861,0.4302154750244858,0.5555028612981757,20420.0,Travel,0.4818823946327752,HAVANA
22,0.8829614604462475,0.41811545480741524,0.5674988592660192,20822.0,Travel,0.4761801209719638,HAVANA
23,0.7187356848373797,0.45084047698865,0.5541069484093116,20881.0,Travel,0.47560597457302906,HAVANA
24,0.7334694518611591,0.451033417036894,0.5585790323545242,20708.0,Travel,0.4715748694219935,HAVANA
25,0.9498319110421516,0.17946838659239714,0.301894546500637,20466.0,Outdoors,0.47191549681461975,HAVANA
26,0.7782308101400461,0.21295173417414504,0.33439975624619134,20615.0,Outdoors,0.4818823946327752,HAVANA
27,0.8369132856006364,0.20749506903353057,0.33254306938517464,20280.0,Outdoors,0.4761801209719638,HAVANA
28,0.7844574780058651,0.23432937512166635,0.36086337405381097,20548.0,Outdoors,0.47560597457302906,HAVANA
29,0.8675020542317173,0.206645136034449,0.33378122036041735,20436.0,Outdoors,0.4715748694219935,HAVANA
30,0.5384615384615384,0.06177806619078521,0.11083944580277098,15410.0,Nightlife,0.47191549681461975,HAVANA
31,0.5253222836095764,0.07250889679715303,0.1274290819745365,15736.0,Nightlife,0.4818823946327752,HAVANA
32,0.5670454545454545,0.06389653626992765,0.11485125726451464,15619.0,Nightlife,0.4761801209719638,HAVANA
33,0.49096065225097485,0.09032215990609103,0.15257504819608922,15334.0,Nightlife,0.47560597457302906,HAVANA
34,0.5347721822541966,0.05715750352428553,0.10327660067152947,15606.0,Nightlife,0.4715748694219935,HAVANA
