Shopping,Community,Food,Entertainment,Travel,Outdoors,Nightlife,macro avg,weighted avg
0.4374109109757678,0.4160529405486178,0.43215849939232726,0.3548387096774194,0.39464993394980186,0.3407744874715262,0.39526184538653364,0.3958781896288563,0.41505266400245316
0.4166666666666667,0.42382238928697286,0.4349112426035503,0.3696682464454976,0.3778772378516624,0.35137573297248537,0.3926940639269406,0.3952879399648252,0.4119265258858836
0.42101796407185627,0.40586921202274573,0.43594365926353235,0.3773987206823028,0.40641711229946526,0.3614157527417747,0.3911290322580645,0.3998844933342488,0.41428545512380477
0.4204638631837882,0.41758820431806215,0.43325805589956534,0.39681390296886315,0.38782608695652177,0.34686888454011744,0.4498714652956298,0.4075272090232211,0.41652070804773367
0.42115505695151967,0.42209137498637006,0.43105841104428916,0.37964912280701757,0.405997693194925,0.3533138401559454,0.43546284224250326,0.4069611916260814,0.4166331393330638
