Shopping,Community,Food,Entertainment,Travel,Outdoors,Nightlife,macro avg,weighted avg
0.35427162048698574,0.3639249369806741,0.7198624904507257,0.09698585195817101,0.20714161899809325,0.1397608370702541,0.08287581699346405,0.2806890247054811,0.42533984426554045
0.40411619680565974,0.3400565504241282,0.6918308781327721,0.09380637402285028,0.20091789903110657,0.14132801161103048,0.07041484716157205,0.27749582245558846,0.4230030085751017
0.37462702472293263,0.3791141041449303,0.6997839339455205,0.10748987854251012,0.19430714163967958,0.13433388919770242,0.07905460472697637,0.28124436813146453,0.4240487791889661
0.3831047547894765,0.3780871555258892,0.6939982107433195,0.11174551386623165,0.1913177762525738,0.13110207100591717,0.09325872635225153,0.2832306012193799,0.42374512214679
0.39706437860881766,0.36539550689069283,0.6888179908178352,0.11166150670794633,0.1828888119154832,0.13433388919770242,0.08990578734858681,0.2814382673552949,0.4236835752031975
