Shopping,Community,Food,Entertainment,Travel,Outdoors,Nightlife,accuracy,macro avg,weighted avg
0.39147579008408234,0.38824701195219125,0.5400851136998668,0.15233494363929145,0.27168352847561666,0.19822446005035113,0.13702182839853036,0.42533984426554045,0.2970103823285615,0.3913579289592612
0.4102954780432062,0.37734665063013123,0.5340796644463809,0.14964028776978416,0.262346021529242,0.20157847069478588,0.11941680166628095,0.4230030085751017,0.2935290535399731,0.3903950080838809
0.3964700575166347,0.3920357020254034,0.5372174994816504,0.16732314479281551,0.2629151291512915,0.19586654059165204,0.13152542372881357,0.4240487791889661,0.2976219281840374,0.39151319061449913
0.40091586853935723,0.3968571714543089,0.5334728658992376,0.17438345266507557,0.2562334827071125,0.19028448738593667,0.15449128227764292,0.42374512214679,0.3009483729898102,0.3921931229788525
0.4087550691628243,0.39170250442701743,0.5302742126308538,0.17256778309409887,0.25217910447761194,0.19465700093972346,0.14904060687193219,0.4236835752031975,0.29988232594343744,0.39231024274443893
